id,common_name,smiles_isomeric
ToxinDB,Posaconazole,CC[C@@H]([C@H](C)O)N1N=CN(C1=O)C1=CC=C(C=C1)N1CCN(CC1)C1=CC=C(OC[C@H]2CO[C@@](C2)(CN2C=NC=N2)C2=C(F)C=C(F)C=C2)C=C1
ToxinDB,Fosphenytoin,OP(O)(=O)OCN1C(=O)NC(C1=O)(C1=CC=CC=C1)C1=CC=CC=C1
ToxinDB,Butethal,CCCCC1(CC)C(=O)NC(=O)NC1=O
ToxinDB,Hexobarbital,CN1C(=O)NC(=O)[C@@](C)(C1=O)C1=CCCCC1
ToxinDB,Ephedrine,CN[C@@H](C)[C@H](O)C1=CC=CC=C1
ToxinDB,Methotrimeprazine,COC1=CC2=C(SC3=C(C=CC=C3)N2C[C@H](C)CN(C)C)C=C1
ToxinDB,Fencamfamine,CCN[C@@H]1[C@H]2CC[C@H](C2)[C@H]1C1=CC=CC=C1
ToxinDB,Flunitrazepam,CN1C(=O)CN=C(C2=CC=CC=C2F)C2=C1C=CC(=C2)[N+]([O-])=O
ToxinDB,Bromazepam,BrC1=CC2=C(NC(=O)CN=C2C2=CC=CC=N2)C=C1
ToxinDB,Clotiazepam,CCC1=CC2=C(S1)N(C)C(=O)CN=C2C1=CC=CC=C1Cl
ToxinDB,Dextroamphetamine,C[C@H](N)CC1=CC=CC=C1
ToxinDB,Methamphetamine,CN[C@@H](C)CC1=CC=CC=C1
ToxinDB,Prazepam,ClC1=CC2=C(C=C1)N(CC1CC1)C(=O)CN=C2C1=CC=CC=C1
ToxinDB,Quazepam,FC1=CC=CC=C1C1=NCC(=S)N(CC(F)(F)F)C2=C1C=C(Cl)C=C2
ToxinDB,Cinolazepam,O[C@H]1N=C(C2=CC=CC=C2F)C2=C(C=CC(Cl)=C2)N(CCC#N)C1=O
ToxinDB,Nitrazepam,[O-][N+](=O)C1=CC2=C(NC(=O)CN=C2C2=CC=CC=C2)C=C1
ToxinDB,Phenindamine,CN1CCC2=C(C1)[C@H](C1=CC=CC=C1)C1=CC=CC=C21
ToxinDB,Calcipotriol,C[C@H](\C=C\[C@@H](O)C1CC1)[C@H]1CC[C@H]2[C@@]1(C)CCC\C2=C\C=C1\C[C@H](O)C[C@@H](O)C1=C
ToxinDB,Quinestrol,C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(OC3CCCC3)=C4)[C@@H]1CC[C@@]2(O)C#C
ToxinDB,Chlophedianol,CN(C)CC[C@@](O)(C1=CC=CC=C1)C1=CC=CC=C1Cl
ToxinDB,Bepotastine,OC(=O)CCCN1CCC(CC1)O[C@@H](C1=CC=C(Cl)C=C1)C1=CC=CC=N1
ToxinDB,Vapreotide,CC(C)[C@H]1NC(=O)[C@@H](CCCCN)NC(=O)[C@H](CC2=CNC3=CC=CC=C23)NC(=O)[C@@H](CC2=CC=C(O)C=C2)NC(=O)[C@@H](CSSC[C@H](NC1=O)C(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(N)=O)NC(=O)[C@@H](N)CC1=CC=CC=C1
ToxinDB,Silver sulfadiazine,[Ag+].NC1=CC=C(C=C1)S(=O)(=O)[N-]C1=NC=CC=N1
ToxinDB,Methsuximide,CN1C(=O)C[C@](C)(C1=O)C1=CC=CC=C1
ToxinDB,Abrin-a,
ToxinDB,Abrin-b,
ToxinDB,Abrin-c,
ToxinDB,Abrin-d,
ToxinDB,Anisatin,
ToxinDB,Brucine,
ToxinDB,Cicutoxin,
ToxinDB,Delphinine,
ToxinDB,Aconitine,
ToxinDB,Djenkolic acid,
ToxinDB,Gossypol,
ToxinDB,"Methylamino-L-alanine, beta-",
ToxinDB,Oenanthotoxin,
ToxinDB,Resiniferatoxin,
ToxinDB,Capsaicin,
ToxinDB,Strychnine,
ToxinDB,Swainsonine,
ToxinDB,Thionin (Pyrularia pubera),
ToxinDB,Tutin,
ToxinDB,Grayanotoxin I,
ToxinDB,Grayanotoxin II,
ToxinDB,Grayanotoxin III,
ToxinDB,Oleandrin,
ToxinDB,L-Hyoscyamine,CN1[C@H]2CC[C@@H]1C[C@H](C2)OC(=O)[C@H](CO)C1=CC=CC=C1
ToxinDB,D-Hyoscyamine,
ToxinDB,Tubocurarine,
ToxinDB,Alcuronium ,
ToxinDB,Toxiferine,
ToxinDB,Curare,
ToxinDB,Brodifacoum,
ToxinDB,Bromadiolone,
ToxinDB,Fumarin,
ToxinDB,Difenacoum,
ToxinDB,Phenprocoumon,CC[C@@H](C1=CC=CC=C1)C1=C(O)OC2=CC=CC=C2C1=O
ToxinDB,Acenocoumarol,CC(=O)C[C@@H](C1=CC=C(C=C1)[N+]([O-])=O)C1=C(O)OC2=CC=CC=C2C1=O
ToxinDB,Phenindione,O=C1C(C(=O)C2=CC=CC=C12)C1=CC=CC=C1
ToxinDB,Anabasine,
ToxinDB,Myristicin,
ToxinDB,Diphtheria toxin (Corynephage omega),
ToxinDB,Botulinum neurotoxin type E,
ToxinDB,Botulinum neurotoxin type F,
ToxinDB,Botulinum neurotoxin type B,
ToxinDB,Botulinum neurotoxin type D,
ToxinDB,Botulinum neurotoxin type A ,
ToxinDB,Botulinum neurotoxin type C1,
ToxinDB,Shiga toxin subunit B,
ToxinDB,"Ethylphenol, para-",
ToxinDB,Myrcene,
ToxinDB,Azodicarbonamide,
ToxinDB,Benzyl acetate,
ToxinDB,Ethyl acrylate,
ToxinDB,1-Menthol,
ToxinDB,Dihydroeugenol,
ToxinDB,Allyl isovalerate,
ToxinDB,Decanoic acid,
ToxinDB,Diacetyl,
ToxinDB,n-Butane,
ToxinDB,Isobutane,
ToxinDB,n-Pentane,
ToxinDB,Isopentane,
ToxinDB,Neopentane,
ToxinDB,n-Heptane,
ToxinDB,2-Methylhexane,
ToxinDB,3-Methylhexane,
ToxinDB,"2,2-Dimethylpentane",
ToxinDB,"2,3-Dimethylpentane",
ToxinDB,"2,4-Dimethylpentane",
ToxinDB,"3,3-Dimethylpentane",
ToxinDB,3-Ethylpentane,
ToxinDB,"2,2,3-Trimethylbutane",
ToxinDB,n-Octane,
ToxinDB,2-Methylheptane,
ToxinDB,3-Methylheptane,
ToxinDB,4-Methylheptane,
ToxinDB,3-Ethylhexane,
ToxinDB,"2,2-Dimethylhexane",
ToxinDB,"2,3-Dimethylhexane",
ToxinDB,"2,4-Dimethylhexane",
ToxinDB,"2,5-Dimethylhexane",
ToxinDB,"3,3-Dimethylhexane",
ToxinDB,"3,4-Dimethylhexane",
ToxinDB,3-Ethyl-2-methylpentane,
ToxinDB,3-Ethyl-3-methylpentane,
ToxinDB,"2,2,3-Trimethylpentane",
ToxinDB,"2,2,4-Trimethylpentane",
ToxinDB,"2,3,3-Trimethylpentane",
ToxinDB,"2,3,4-Trimethylpentane",
ToxinDB,"2,2,3,3-Tetramethylbutane",
ToxinDB,1-Pentene,
ToxinDB,2-Pentene,
ToxinDB,2-Methyl-2-butene,
ToxinDB,3-Methyl-1-butene,
ToxinDB,2-Methyl-1-butene,
ToxinDB,3-Methyl-2-pentene,
ToxinDB,"2,4,4,-Trimethyl-1-pentene",
ToxinDB,Cyclopentane,
ToxinDB,Methylcyclopentane,
ToxinDB,Cyclohexane,
ToxinDB,Isopropylbenzene,
ToxinDB,Polyvinyl acetate,
ToxinDB,Vinyl acetate,
ToxinDB,Acetaldehyde,
ToxinDB,"1-Methyl-4-phenyl-1,2,3,6-tetrahydropyridine",
ToxinDB,Albendazole  ,CCCSC1=CC2=C(C=C1)N=C(NC(=O)OC)N2
ToxinDB,Allopurinol  ,O=C1N=CN=C2NNC=C12
ToxinDB,"Methyldopa, alpha-",C[C@](N)(CC1=CC(O)=C(O)C=C1)C(O)=O
ToxinDB,Amatoxin (Amanita phalloides),
ToxinDB,Atenolol  ,CC(C)NC[C@@H](O)COC1=CC=C(CC(N)=O)C=C1
ToxinDB,Etidronic acid,CC(O)(P(O)(O)=O)P(O)(O)=O
ToxinDB,Brimonidine  ,BrC1=C(NC2=NCCN2)C=CC2=NC=CN=C12
ToxinDB,Carisoprodol  ,CCC[C@](C)(COC(N)=O)COC(=O)NC(C)C
ToxinDB,Cephalosporin ,O.O.NC1=NC(=CS1)\C(=C\CC(O)=O)C(=O)N[C@H]1[C@H]2SCC=C(N2C1=O)C(O)=O
ToxinDB,Ciprofloxacin  ,OC(=O)C1=CN(C2CC2)C2=CC(N3CCNCC3)=C(F)C=C2C1=O
ToxinDB,Clindamycin  ,CCC[C@@H]1C[C@H](N(C)C1)C(=O)N[C@H]([C@H](C)Cl)[C@H]1O[C@H](SC)[C@H](O)[C@@H](O)[C@H]1O
ToxinDB,Cyclosporin  ,CC[C@@H]1NC(=O)[C@@H]([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@@H](C(C)C)N(C)C(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@@H](C)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@@H](CC(C)C)N(C)C(=O)CN(C)C1=O)C(C)C
ToxinDB,Darifenacin  ,NC(=O)C([C@@H]1CCN(CCC2=CC3=C(OCC3)C=C2)C1)(C1=CC=CC=C1)C1=CC=CC=C1
ToxinDB,Docetaxel  ,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@]1(C)[C@@H]2[C@H](OC(=O)C2=CC=CC=C2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)C3=CC=CC=C3)C(C)=C([C@@H](O)C1=O)C2(C)C
ToxinDB,Fenthion,
ToxinDB,Fluoroacetic acid,
ToxinDB,Capecitabine,CCCCCOC(=O)NC1=NC(=O)N(C=C1F)[C@@H]1O[C@H](C)[C@@H](O)[C@H]1O
ToxinDB,Hydroxychloroquine ,CCN(CCO)CCC[C@@H](C)NC1=C2C=CC(Cl)=CC2=NC=C1
ToxinDB,Ifosfamide  ,ClCCN[P@@]1(=O)OCCCN1CCCl
ToxinDB,Infliximab  ,
ToxinDB,Itraconazole  ,CC[C@@H](C)N1N=CN(C1=O)C1=CC=C(C=C1)N1CCN(CC1)C1=CC=C(OC[C@H]2CO[C@@](CN3C=NC=N3)(O2)C2=C(Cl)C=C(Cl)C=C2)C=C1
ToxinDB,Labetalol  ,C[C@H](CCC1=CC=CC=C1)NC[C@@H](O)C1=CC(C(N)=O)=C(O)C=C1
ToxinDB,Melamine,
ToxinDB,Metaldehyde,
ToxinDB,Metformin  ,[H]\N=C(\N=C(\N)N)N(C)C
ToxinDB,Methyl ethyl ketone peroxide  ,
ToxinDB,Omeprazole  ,COC1=CC2=C(C=C1)N=C(N2)[S@@](=O)CC1=NC=C(C)C(OC)=C1C
ToxinDB,Pentamidine ,[H]\N=C(/N)C1=CC=C(OCCCCCOC2=CC=C(C=C2)C(\N)=N\[H])C=C1
ToxinDB,Polymyxin ,OS(O)(=O)=O.CC[C@@H](C)CCCCC(=O)N[C@H](CCN)C(=O)N[C@H]([C@@H](C)O)C(=O)N[C@H](CCN)C(=O)N[C@@H]1CCNC(=O)[C@H](NC(=O)[C@@H](CCN)NC(=O)[C@@H](CCN)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC2=CC=CC=C2)NC(=O)[C@@H](CCN)NC1=O)[C@@H](C)O
ToxinDB,Salvinorin A ,
ToxinDB,Sorafenib  ,CNC(=O)C1=NC=CC(OC2=CC=C(NC(=O)NC3=CC(=C(Cl)C=C3)C(F)(F)F)C=C2)=C1
ToxinDB,Telithromycin  ,CC[C@@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(C[C@@H](C)C(=O)[C@@H](C)[C@H]2N(CCCCN3C=NC(=C3)C3=CN=CC=C3)C(=O)O[C@]12C)OC
ToxinDB,Terazosin hydrochloride  ,COC1=C(OC)C=C2C(N)=NC(=NC2=C1)N1CCN(CC1)C(=O)[C@H]1CCCO1
ToxinDB,Thalidomide  ,O=C1CC[C@@H](N2C(=O)C3=CC=CC=C3C2=O)C(=O)N1
ToxinDB,Valaciclovir,CC(C)[C@H](N)C(=O)OCCOCN1C=NC2=C1NC(N)=NC2=O
ToxinDB,Vancomycin  ,CN[C@H](CC(C)C)C(=O)N[C@@H]1[C@H](O)C2=CC(Cl)=C(OC3=CC4=CC(OC5=C(Cl)C=C(C=C5)[C@@H](O)[C@@H]5NC(=O)[C@H](NC(=O)[C@@H]4NC(=O)[C@H](CC(N)=O)NC1=O)C1=CC(=C(O)C=C1)C1=C(C=C(O)C=C1O)[C@@H](NC5=O)C(O)=O)=C3O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@H]1C[C@](C
ToxinDB,Verapamil ,COC1=C(OC)C=C(CCN(C)CCC[C@@](C#N)(C(C)C)C2=CC(OC)=C(OC)C=C2)C=C1
ToxinDB,Ammonium nitrite,
ToxinDB,Nitrous acid,
ToxinDB,Potassium nitrite,
ToxinDB,Sodium nitrite,
ToxinDB,Ammonium nitrate,
ToxinDB,Caesium nitrate,
ToxinDB,Calcium nitrate,
ToxinDB,Calcium nitrate tetrahydrate,
ToxinDB,Ceric ammonium nitrate,
ToxinDB,Chlorine nitrate,
ToxinDB,Cellulose nitrate,
ToxinDB,Dinitrogen tetroxide,
ToxinDB,Gadolinium nitrate,
ToxinDB,Guanidine nitrate,
ToxinDB,Hydroxylammonium nitrate,
ToxinDB,Iron(III) nitrate,
ToxinDB,Lithium nitrate,
ToxinDB,Magnesium nitrate,
ToxinDB,Methylammonium nitrate,
ToxinDB,Nitric acid,
ToxinDB,Potassium nitrate,
ToxinDB,Rubidium nitrate,
ToxinDB,Sodium nitrate,
ToxinDB,Strontium nitrate,
ToxinDB,Alpha-methyldopa,
ToxinDB,2-Nitrophenol,
ToxinDB,Sodium fluoroacetate,
ToxinDB,Lysergic Acid Diethylamide,
ToxinDB,Botulinum toxin,
ToxinDB,Botulinum neurotoxin type G,
ToxinDB,"Amanitin, beta-",
ToxinDB,"Amanitin, gamma-",
ToxinDB,"Amanitin, epsilon-",
ToxinDB,Amanullin,
ToxinDB,Amanullinic acid,
ToxinDB,Amaninamide,
ToxinDB,Amanin,
ToxinDB,Proamanullin,
ToxinDB,Iodine,
